id,case_number,date,iucr,primary_type,fbi_code,fbi_description,address
11597852,JC155078,2019-02-16T23:58:00Z,2013,NARCOTICS,18,Drug Abuse,"040XX W ADAMS ST, CHICAGO IL"
11533849,JB551129,2018-12-07T17:30:00Z,0460,BATTERY,08B,Simple Battery (index),"004XX E RANDOLPH ST, CHICAGO IL"
12090226,JD278592,2020-06-28T06:15:00Z,0460,BATTERY,08B,Simple Battery (index),"097XX S HOXIE AVE, CHICAGO IL"
11240946,JB165761,2018-02-26T15:25:00Z,0560,ASSAULT,08A,Simple Assult (index),"017XX W DEVON AVE, CHICAGO IL"
11766183,JC358971,2019-07-22T03:40:00Z,0486,BATTERY,08B,Simple Battery (index),"014XX S HOMAN AVE, CHICAGO IL"
12770607,JF329181,2022-07-24T06:41:00Z,4387,OTHER OFFENSE,26,Misc Non-Index Offense,"0000X W TERMINAL ST, CHICAGO IL"
10861116,JA167148,2017-02-25T22:36:00Z,2024,NARCOTICS,18,Drug Abuse,"056XX S PEORIA ST, CHICAGO IL"
10959206,JA280749,2017-05-27T04:04:00Z,2170,NARCOTICS,18,Drug Abuse,"039XX W BERTEAU AVE, CHICAGO IL"
12127144,JD322228,2020-08-06T02:45:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"066XX S UNION AVE, CHICAGO IL"
11963179,JD129002,2020-01-26T11:00:00Z,0486,BATTERY,08B,Simple Battery (index),"003XX W 74TH ST, CHICAGO IL"
11959334,JD124916,2020-01-22T22:57:00Z,0486,BATTERY,08B,Simple Battery (index),"066XX S WOOD ST, CHICAGO IL"
11993014,JD166238,2020-02-27T03:50:00Z,1310,CRIMINAL DAMAGE,14,Vandalism,"056XX W 64TH ST, CHICAGO IL"
10835204,JA137165,2017-02-01T02:06:00Z,0470,PUBLIC PEACE VIOLATION,24,Disorderly Conduct,"065XX S CLAREMONT AVE, CHICAGO IL"
11958318,JD123968,2020-01-22T03:40:00Z,0860,THEFT,06,Larceny (index),"015XX E 55TH ST, CHICAGO IL"
11009739,JA338838,2017-07-08T01:02:00Z,051A,ASSAULT,04A,Aggravated Assault (index),"0000X N WOLCOTT AVE, CHICAGO IL"
12050419,JD232011,2020-05-14T14:05:00Z,2024,NARCOTICS,18,Drug Abuse,"0000X S SPRINGFIELD AVE, CHICAGO IL"
12936901,JF527494,2022-12-27T21:00:00Z,0860,THEFT,06,Larceny (index),"003XX W SUPERIOR ST, CHICAGO IL"
11890291,JC508900,2019-11-13T17:50:00Z,1330,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"011XX S CANAL ST, CHICAGO IL"
11064687,JA322274,2017-06-25T23:04:00Z,2014,NARCOTICS,18,Drug Abuse,"033XX W DOUGLAS BLVD, ELMHURST IL"
11126146,JA481250,2017-10-22T16:50:00Z,2026,NARCOTICS,18,Drug Abuse,"014XX S SACRAMENTO DR, CHICAGO IL"
12779196,JF339209,2022-08-01T00:53:00Z,0560,ASSAULT,08A,Simple Assult (index),"040XX E 106TH ST, CHICAGO IL"
12302297,JE153439,2021-02-27T02:11:00Z,5111,OTHER OFFENSE,26,Misc Non-Index Offense,"059XX W DIVISION ST, CHICAGO IL"
12240113,JD452998,2020-12-08T14:43:00Z,1460,WEAPONS VIOLATION,15,Weapons Violation,"018XX N LINCOLN PARK WEST, CHICAGO IL"
10969913,JA288677,2017-05-28T23:46:00Z,1154,DECEPTIVE PRACTICE,11,Fraud,"001XX E CHICAGO AVE, CHICAGO IL"
11330480,JB284216,2018-05-29T22:40:00Z,2014,NARCOTICS,18,Drug Abuse,"011XX S RICHMOND ST, CHICAGO IL"
12392704,JE263768,2021-06-13T01:50:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"042XX W 18TH ST, CHICAGO IL"
11586589,JC141266,2019-02-05T16:56:00Z,2826,OTHER OFFENSE,26,Misc Non-Index Offense,"034XX W LAKE ST, CHICAGO IL"
11766204,JC358997,2019-07-22T03:39:00Z,1330,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"039XX W 79TH ST, CHICAGO IL"
11205370,JB117925,2018-01-16T18:00:00Z,1330,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"089XX S SOUTH CHICAGO AVE, CHICAGO IL"
12896176,JF478686,2022-11-18T04:25:00Z,1478,CONCEALED CARRY LICENSE VIOLATION,15,Weapons Violation,"029XX N LAKE SHORE DR, CHICAGO IL"
11274796,JB209750,2018-04-03T17:50:00Z,0860,THEFT,06,Larceny (index),"021XX N WESTERN AVE, CHICAGO IL"
11467417,JB463243,2018-10-05T12:36:00Z,0560,ASSAULT,08A,Simple Assult (index),"091XX S ELLIS AVE, CHICAGO IL"
12563891,JE473004,2021-12-10T23:55:00Z,2027,NARCOTICS,18,Drug Abuse,"048XX W FULTON ST, CHICAGO IL"
10836523,JA138470,2017-02-02T02:38:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"037XX W IOWA ST, CHICAGO IL"
12776065,JF335509,2022-07-29T02:24:00Z,502R,OTHER OFFENSE,26,Misc Non-Index Offense,"0000X W CONGRESS PKWY, CHICAGO IL"
12487729,JE380105,2021-09-20T02:12:00Z,2031,NARCOTICS,18,Drug Abuse,"044XX W ALTGELD ST, CHICAGO IL"
11042565,JA377153,2017-08-04T21:26:00Z,1310,CRIMINAL DAMAGE,14,Vandalism,"057XX S PULASKI RD, CHICAGO IL"
12641978,JF173555,2022-03-14T17:35:00Z,1330,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"054XX N SHERIDAN RD, CHICAGO IL"
11384173,JB354772,2018-07-18T15:50:00Z,1330,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"035XX W NORTH AVE, CHICAGO IL"
12260027,JE101733,2021-01-03T05:03:00Z,0560,ASSAULT,08A,Simple Assult (index),"060XX W GIDDINGS ST, CHICAGO IL"
12801346,JF365266,2022-08-21T23:59:00Z,0497,BATTERY,04B,Aggravated Battery (index),"104XX S INDIANA AVE, CHICAGO IL"
11214945,JB130532,2018-01-26T19:57:00Z,0610,BURGLARY,05,Burglary (index),"114XX S MAY ST, CHICAGO IL"
11432199,JB416883,2018-08-31T22:23:00Z,3731,INTERFERENCE WITH PUBLIC OFFICER,24,Disorderly Conduct,"067XX S RACINE AVE, CHICAGO IL"
10906011,JA218477,2017-04-09T18:00:00Z,0560,ASSAULT,08A,Simple Assult (index),"131XX S LANGLEY AVE, CHICAGO IL"
11164320,JA531524,2017-12-01T00:54:00Z,2092,NARCOTICS,18,Drug Abuse,"013XX S FAIRFIELD AVE, CHICAGO IL"
12173616,JD376479,2020-09-23T15:51:00Z,2016,NARCOTICS,18,Drug Abuse,"047XX W GLADYS AVE, CHICAGO IL"
11480758,JB481096,2018-10-19T04:22:00Z,0486,BATTERY,08B,Simple Battery (index),"056XX S MOODY AVE, CHICAGO IL"
11880147,JC496279,2019-11-03T00:59:00Z,0860,THEFT,06,Larceny (index),"0000X N STATE ST, CHICAGO IL"
12420738,JE298165,2021-07-11T23:01:00Z,0454,BATTERY,08B,Simple Battery (index),"066XX W MELROSE ST, CHICAGO IL"
12263209,JE105540,2021-01-07T06:04:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"035XX W ADAMS ST, CHICAGO IL"
12296432,JE146253,2021-02-19T23:18:00Z,0860,THEFT,06,Larceny (index),"011XX S CANAL ST, CHICAGO IL"
11631945,JC196164,2019-03-23T05:35:00Z,0460,BATTERY,08B,Simple Battery (index),"018XX W JACKSON BLVD, CHICAGO IL"
12208491,JD416901,2020-10-31T23:10:00Z,0486,BATTERY,08B,Simple Battery (index),"075XX S COLES AVE, CHICAGO IL"
11075620,JA416613,2017-09-03T02:58:00Z,2022,NARCOTICS,18,Drug Abuse,"042XX W AUGUSTA BLVD, CHICAGO IL"
12931022,JF520434,2022-12-22T17:05:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"017XX E 72ND ST, CHICAGO IL"
11530442,JB546734,2018-12-10T01:35:00Z,1811,NARCOTICS,18,Drug Abuse,"041XX W 24TH ST, CHICAGO IL"
12574238,JE485218,2021-12-22T00:17:00Z,0486,BATTERY,08B,Simple Battery (index),"011XX W 104TH ST, CHICAGO IL"
11830867,JC436369,2019-09-17T01:45:00Z,3710,INTERFERENCE WITH PUBLIC OFFICER,24,Disorderly Conduct,"057XX W FULLERTON AVE, CHICAGO IL"
11510490,JB520048,2018-11-18T03:00:00Z,0460,BATTERY,08B,Simple Battery (index),"005XX E 102ND ST, CHICAGO IL"
11358992,JB271074,2018-05-20T16:23:00Z,2014,NARCOTICS,18,Drug Abuse,"034XX W LEXINGTON ST, CHICAGO IL"
12734412,JF285212,2022-06-19T02:07:00Z,0484,BATTERY,08B,Simple Battery (index),"036XX N HALSTED ST, CHICAGO IL"
11876327,JC491345,2019-10-30T00:00:00Z,0460,BATTERY,08B,Simple Battery (index),"033XX W 61ST PL, CHICAGO IL"
11362232,JB325889,2018-06-28T11:40:00Z,1811,NARCOTICS,18,Drug Abuse,"008XX S INDEPENDENCE BLVD, CHICAGO IL"
11819926,JC423210,2019-09-07T06:50:00Z,0486,BATTERY,08B,Simple Battery (index),"001XX S MAYFIELD AVE, CHICAGO IL"
12759861,JF316092,2022-07-13T17:26:00Z,3710,INTERFERENCE WITH PUBLIC OFFICER,24,Disorderly Conduct,"021XX E 75TH ST, CHICAGO IL"
10941169,JA129624,2017-01-25T20:50:57Z,2024,NARCOTICS,18,Drug Abuse,"007XX N RIDGEWAY AVE, CHICAGO IL"
11285621,JB224292,2018-04-15T03:34:00Z,1121,DECEPTIVE PRACTICE,10,Forgery 7 Counterfeiting,"001XX E 51ST ST, CHICAGO IL"
11547165,JB567851,2018-12-26T19:44:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"062XX S WOLCOTT AVE, CHICAGO IL"
11860855,JC472770,2019-10-14T23:06:00Z,0470,PUBLIC PEACE VIOLATION,24,Disorderly Conduct,"018XX W 21ST ST, CHICAGO IL"
11243899,JB161217,2018-02-22T17:15:00Z,3750,INTERFERENCE WITH PUBLIC OFFICER,24,Disorderly Conduct,"0000X W C20 ST, CHICAGO IL"
11293973,JB235524,2018-04-24T05:04:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"079XX S INGLESIDE AVE, CHICAGO IL"
11140001,JA499285,2017-11-05T04:24:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"014XX S KARLOV AVE, CHICAGO IL"
12705819,JF250624,2022-05-21T10:00:00Z,0910,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"051XX W GRAND AVE, CHICAGO IL"
11005205,JA333799,2017-07-04T14:05:00Z,1310,CRIMINAL DAMAGE,14,Vandalism,"035XX W MONTROSE AVE, CHICAGO IL"
12702780,JF246524,2022-05-18T13:40:00Z,0460,BATTERY,08B,Simple Battery (index),"014XX E 79TH ST, CHICAGO IL"
11843635,JC451764,2019-09-28T16:52:00Z,2027,NARCOTICS,18,Drug Abuse,"001XX N KEELER AVE, CHICAGO IL"
12830124,JF399674,2022-09-17T16:02:00Z,5130,OTHER OFFENSE,26,Misc Non-Index Offense,"002XX W 115TH ST, CHICAGO IL"
12418433,JE295389,2021-07-09T12:35:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"016XX S RIDGEWAY AVE, CHICAGO IL"
11859093,JC470684,2019-10-13T05:33:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"085XX S LAFLIN ST, CHICAGO IL"
12009912,JD186726,2020-03-15T21:30:00Z,0460,BATTERY,08B,Simple Battery (index),"046XX N CLIFTON AVE, CHICAGO IL"
12349194,JE210128,2021-04-26T05:30:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"055XX W CRYSTAL ST, CHICAGO IL"
11617182,JC178231,2019-03-08T21:45:00Z,0860,THEFT,06,Larceny (index),"046XX S ASHLAND AVE, CHICAGO IL"
12108949,JD300961,2020-07-18T00:14:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"007XX N RIDGEWAY AVE, CHICAGO IL"
11989050,JD161452,2020-02-23T01:18:00Z,2022,NARCOTICS,18,Drug Abuse,"019XX N KEYSTONE AVE, CHICAGO IL"
11825289,JC429609,2019-09-12T01:04:00Z,1822,NARCOTICS,18,Drug Abuse,"029XX S ELIAS CT, CHICAGO IL"
12249040,JD463903,2020-12-20T01:04:00Z,502R,OTHER OFFENSE,26,Misc Non-Index Offense,"119XX S STATE ST, CHICAGO IL"
11081536,JA423761,2017-09-08T21:24:00Z,0860,THEFT,06,Larceny (index),"046XX W NORTH AVE, CHICAGO IL"
12557991,JE465723,2021-12-04T15:45:00Z,0930,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"001XX S KILBOURN AVE, CHICAGO IL"
11051026,JA386899,2017-08-11T17:35:00Z,0860,THEFT,06,Larceny (index),"001XX N STATE ST, CHICAGO IL"
11653175,JC222166,2019-04-12T23:08:00Z,2027,NARCOTICS,18,Drug Abuse,"031XX W 13TH ST, CHICAGO IL"
11834016,JC439990,2019-09-19T20:11:00Z,0560,ASSAULT,08A,Simple Assult (index),"003XX E ILLINOIS ST, CHICAGO IL"
11835856,JC442157,2019-09-21T06:58:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"052XX S LOWE AVE, ELMHURST IL"
12123293,JD317794,2020-08-01T23:50:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"036XX W NORTH AVE, CHICAGO IL"
11880550,JC496752,2019-11-03T14:22:00Z,2027,NARCOTICS,18,Drug Abuse,"042XX W CRYSTAL ST, CHICAGO IL"
12370915,JE236696,2021-05-20T23:23:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"013XX W 73RD ST, CHICAGO IL"
11171857,JA541044,2017-12-08T13:54:00Z,0860,THEFT,06,Larceny (index),"003XX W CHICAGO AVE, CHICAGO IL"
11154461,JA518727,2017-11-20T14:50:00Z,2095,NARCOTICS,18,Drug Abuse,"045XX S WABASH AVE, CHICAGO IL"
12885096,JF462032,2022-05-26T14:48:00Z,1582,OFFENSE INVOLVING CHILDREN,17,Criminal Sexual Abuse,"014XX N ASHLAND AVE, CHICAGO IL"
11115729,JA467625,2017-10-11T22:40:00Z,0860,THEFT,06,Larceny (index),"109XX S DOTY AVE W, CHICAGO IL"
11719658,JC302683,2019-06-12T06:23:00Z,4387,OTHER OFFENSE,26,Misc Non-Index Offense,"034XX W OGDEN AVE, CHICAGO IL"
10817942,JA118469,2017-01-17T00:30:00Z,0520,ASSAULT,04A,Aggravated Assault (index),"085XX S COTTAGE GROVE AVE, CHICAGO IL"
11036488,JA368729,2017-07-29T21:20:00Z,1330,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"102XX S MICHIGAN AVE, CHICAGO IL"
11203677,JB115643,2018-01-14T09:33:00Z,502P,OTHER OFFENSE,26,Misc Non-Index Offense,"073XX S DAMEN AVE, CHICAGO IL"
11449150,JB439388,2018-09-17T20:22:00Z,1330,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"032XX W 77TH ST, CHICAGO IL"
11046738,JA381875,2017-08-08T00:34:00Z,502P,OTHER OFFENSE,26,Misc Non-Index Offense,"0000X W 123RD ST, CHICAGO IL"
11885551,JC502674,2019-11-08T07:16:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"083XX S STONY ISLAND AVE, CHICAGO IL"
11541573,JB561105,2018-12-20T19:20:00Z,0560,ASSAULT,08A,Simple Assult (index),"077XX S COTTAGE GROVE AVE, CHICAGO IL"
12305604,JE157361,2021-03-03T02:26:00Z,2024,NARCOTICS,18,Drug Abuse,"004XX S PULASKI RD, CHICAGO IL"
11955951,JD121137,2020-01-19T17:50:00Z,0486,BATTERY,08B,Simple Battery (index),"055XX N CUMBERLAND AVE, CHICAGO IL"
11265127,JB197531,2018-03-24T02:27:00Z,5111,OTHER OFFENSE,26,Misc Non-Index Offense,"092XX S HOUSTON AVE, CHICAGO IL"
11156198,JA520982,2017-11-22T01:23:00Z,2027,NARCOTICS,18,Drug Abuse,"069XX S LAFLIN ST, CHICAGO IL"
12173027,JD375760,2020-09-22T21:47:00Z,0460,BATTERY,08B,Simple Battery (index),"063XX S ARTESIAN AVE, CHICAGO IL"
11805517,JC406000,2019-08-25T03:32:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"072XX S WOLCOTT AVE, CHICAGO IL"
11812474,JC414233,2019-08-31T05:18:00Z,2025,NARCOTICS,18,Drug Abuse,"060XX S ASHLAND AVE, CHICAGO IL"
12131081,JD327032,2020-08-10T15:09:00Z,4650,OTHER OFFENSE,26,Misc Non-Index Offense,"109XX S EDBROOKE AVE, CHICAGO IL"
10906376,JA218979,2017-04-10T02:20:00Z,2027,NARCOTICS,18,Drug Abuse,"070XX N SHERIDAN RD, CHICAGO IL"
11327140,JB279623,2018-05-26T18:45:00Z,1350,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"008XX N CAMBRIDGE AVE, CHICAGO IL"
11482412,JB483426,2018-10-20T22:58:00Z,0860,THEFT,06,Larceny (index),"011XX W JACKSON BLVD, CHICAGO IL"
12607451,JF131290,2022-02-02T00:12:00Z,1350,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"009XX N HONORE ST, CHICAGO IL"
11866796,JC479819,2019-10-20T19:42:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"070XX S MERRILL AVE, CHICAGO IL"
12116859,JD310163,2020-07-26T06:44:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"068XX S WABASH AVE, CHICAGO IL"
11375318,JB300750,2018-06-10T15:14:00Z,2014,NARCOTICS,18,Drug Abuse,"039XX W MADISON ST, CHICAGO IL"
12326526,JE182593,2021-03-28T23:33:00Z,0486,BATTERY,08B,Simple Battery (index),"060XX S TROY ST, CHICAGO IL"
10928483,JA242281,2017-04-27T15:35:00Z,0820,THEFT,06,Larceny (index),"023XX W GRAND AVE, CHICAGO IL"
12801744,JF365907,2022-08-22T17:04:00Z,502P,OTHER OFFENSE,26,Misc Non-Index Offense,"003XX S SEELEY AVE, ELMHURST IL"
12375571,JE242205,2021-05-25T16:20:00Z,0486,BATTERY,08B,Simple Battery (index),"111XX S VERNON AVE, CHICAGO IL"
10971187,JA295067,2017-06-06T19:00:00Z,1811,NARCOTICS,18,Drug Abuse,"014XX S SPRINGFIELD AVE, CHICAGO IL"
12632328,JF161895,2022-03-03T17:30:00Z,0860,THEFT,06,Larceny (index),"043XX N SHERIDAN RD, CHICAGO IL"
11500970,JB507544,2018-11-07T22:44:00Z,5110,OTHER OFFENSE,26,Misc Non-Index Offense,"050XX S RACINE AVE, CHICAGO IL"
12006783,JD182791,2020-03-12T13:45:00Z,0860,THEFT,06,Larceny (index),"052XX N SHERIDAN RD, CHICAGO IL"
11539516,JB558699,2018-12-18T22:37:00Z,0486,BATTERY,08B,Simple Battery (index),"082XX S COLES AVE, CHICAGO IL"
11010488,JA339795,2017-07-08T20:25:00Z,0860,THEFT,06,Larceny (index),"001XX N STATE ST, CHICAGO IL"
11401827,JB377744,2018-08-03T21:15:00Z,051A,ASSAULT,04A,Aggravated Assault (index),"075XX S SOUTH CHICAGO AVE, CHICAGO IL"
12466925,JE354632,2021-08-30T01:28:00Z,0460,BATTERY,08B,Simple Battery (index),"002XX S STATE ST, CHICAGO IL"
12309305,JE161858,2021-03-07T18:40:00Z,2021,NARCOTICS,18,Drug Abuse,"008XX N LEAMINGTON AVE, CHICAGO IL"
11859637,JC471446,2019-10-12T04:00:00Z,0610,BURGLARY,05,Burglary (index),"031XX N MONTICELLO AVE, CHICAGO IL"
11855574,JC466210,2019-10-09T19:08:00Z,2024,NARCOTICS,18,Drug Abuse,"043XX W 13TH ST, CHICAGO IL"
12461549,JE348017,2021-08-24T12:58:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"011XX W GARFIELD BLVD, CHICAGO IL"
11574349,JC126047,2019-01-23T01:20:00Z,2024,NARCOTICS,18,Drug Abuse,"102XX S WENTWORTH AVE, CHICAGO IL"
10835927,JA137725,2017-02-01T17:33:00Z,0470,PUBLIC PEACE VIOLATION,24,Disorderly Conduct,"035XX W CHICAGO AVE, CHICAGO IL"
11438335,JB424882,2018-09-06T20:32:00Z,2027,NARCOTICS,18,Drug Abuse,"015XX N LAWLER AVE, CHICAGO IL"
11083524,JA426464,2017-09-11T03:30:00Z,2024,NARCOTICS,18,Drug Abuse,"042XX W CERMAK RD, SKOIE IL"
10990503,JA317016,2017-06-21T23:18:00Z,0470,PUBLIC PEACE VIOLATION,24,Disorderly Conduct,"036XX S INDIANA AVE, CHICAGO IL"
11265133,JB197595,2018-03-24T04:10:00Z,0486,BATTERY,08B,Simple Battery (index),"048XX S JUSTINE ST, CHICAGO IL"
11052487,JA388797,2017-08-13T03:12:00Z,0860,THEFT,06,Larceny (index),"0000X S STATE ST, CHICAGO IL"
11376986,JB345643,2018-07-11T23:17:00Z,502R,OTHER OFFENSE,26,Misc Non-Index Offense,"086XX S COTTAGE GROVE AVE, CHICAGO IL"
11765820,JC358563,2019-07-21T20:46:00Z,0860,THEFT,06,Larceny (index),"017XX W HOWARD ST, ELMHURST IL"
11674228,JC247297,2019-05-03T00:20:00Z,0530,ASSAULT,04A,Aggravated Assault (index),"024XX W MONTROSE AVE, CHICAGO IL"
11979061,JD149015,2020-02-12T17:10:00Z,2024,NARCOTICS,18,Drug Abuse,"007XX N SPAULDING AVE, CHICAGO IL"
12067826,JD252452,2020-06-03T18:08:00Z,051A,ASSAULT,04A,Aggravated Assault (index),"004XX W 127TH ST, CHICAGO IL"
12628959,JF157920,2022-02-27T09:00:00Z,0810,THEFT,06,Larceny (index),"034XX W FRANKLIN BLVD, CICERO IL"
12867115,JF443878,2022-10-22T03:58:00Z,0460,BATTERY,08B,Simple Battery (index),"069XX N ASHLAND BLVD, CHICAGO IL"
12749298,JF303073,2022-07-03T01:08:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"004XX E 31ST ST, CHICAGO IL"
12116206,JD309569,2020-07-25T19:00:00Z,2024,NARCOTICS,18,Drug Abuse,"055XX W CORCORAN PL, CHICAGO IL"
12096464,JD285890,2020-07-04T23:10:00Z,1360,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"015XX E 80TH ST, CHICAGO IL"
12060153,JD243350,2020-05-26T17:25:00Z,0498,BATTERY,04B,Aggravated Battery (index),"064XX S DR MARTIN LUTHER KING JR DR, CHICAGO IL"
11775866,JC370516,2019-07-30T08:42:00Z,0486,BATTERY,08B,Simple Battery (index),"014XX W ARTHUR AVE, CHICAGO IL"
11083205,JA425870,2017-09-10T17:05:00Z,0454,BATTERY,08B,Simple Battery (index),"005XX W STRATFORD PL, SKOIE IL"
11007031,JA335814,2017-07-05T21:00:00Z,1310,CRIMINAL DAMAGE,14,Vandalism,"033XX W ARTHINGTON ST, CHICAGO IL"
11070950,JA410516,2017-08-29T16:23:00Z,051A,ASSAULT,04A,Aggravated Assault (index),"068XX S JUSTINE ST, CHICAGO IL"
10985864,JA311846,2017-06-18T06:46:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"038XX W MADISON ST, CHICAGO IL"
11744154,JC332436,2019-07-03T04:18:00Z,1310,CRIMINAL DAMAGE,14,Vandalism,"094XX S RACINE AVE, CHICAGO IL"
12582320,JF100651,2022-01-01T20:47:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"008XX E 63RD ST, SKOIE IL"
11993808,JD167133,2020-02-28T00:27:00Z,1330,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"004XX N DRAKE AVE, CHICAGO IL"
12090175,JD278518,2020-06-28T04:10:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"009XX N HARDING AVE, CHICAGO IL"
11592987,JC149024,2019-02-12T03:23:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"039XX W ARTHINGTON ST, CHICAGO IL"
11701641,JC280687,2019-05-27T19:26:00Z,1350,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"007XX E 111TH ST, CHICAGO IL"
11256660,JB186361,2018-03-15T12:31:00Z,0486,BATTERY,08B,Simple Battery (index),"050XX W QUINCY ST, CICERO IL"
10847365,JA151196,2017-02-12T22:23:00Z,1330,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"0000X E MONROE ST, CHICAGO IL"
10998019,JA325260,2017-06-27T23:20:00Z,0486,BATTERY,08B,Simple Battery (index),"081XX S PRINCETON AVE, CHICAGO IL"
11712664,JC294040,2019-06-06T03:20:00Z,0460,BATTERY,08B,Simple Battery (index),"042XX S COTTAGE GROVE AVE, CHICAGO IL"
12702151,JF246344,2022-05-18T09:10:00Z,0460,BATTERY,08B,Simple Battery (index),"007XX N MONTICELLO AVE, CHICAGO IL"
11928805,JC555572,2019-12-21T22:40:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"031XX W NORTH AVE, CHICAGO IL"
12366548,JE231466,2021-05-16T01:21:00Z,0930,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"030XX S HALSTED ST, CHICAGO IL"
11965807,JD132892,2020-01-29T20:47:00Z,0470,PUBLIC PEACE VIOLATION,24,Disorderly Conduct,"001XX N STATE ST, CHICAGO IL"
12472573,JE361668,2021-09-04T21:35:00Z,0470,PUBLIC PEACE VIOLATION,24,Disorderly Conduct,"0000X E WALTON ST, CHICAGO IL"
12852135,JF425939,2022-10-07T21:49:00Z,0498,BATTERY,04B,Aggravated Battery (index),"102XX S CHARLES ST, CHICAGO IL"
11435207,JB420758,2018-09-03T22:58:00Z,2022,NARCOTICS,18,Drug Abuse,"051XX W CHICAGO AVE, CHICAGO IL"
10869072,JA176339,2017-03-06T03:48:00Z,0486,BATTERY,08B,Simple Battery (index),"060XX N SHERIDAN RD, CHICAGO IL"
11274928,JB209903,2018-04-03T19:25:00Z,0820,THEFT,06,Larceny (index),"073XX S CAMPBELL AVE, CHICAGO IL"
23693,JA510638,2017-11-14T00:15:00Z,0110,HOMICIDE,01A,Homicide (index),"012XX W LELAND AVE, CICERO IL"
11184096,JA557926,2017-12-21T16:17:00Z,2014,NARCOTICS,18,Drug Abuse,"047XX W MONROE ST, CHICAGO IL"
11982254,JD153158,2020-02-16T02:18:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"009XX N DRAKE AVE, CHICAGO IL"
11843114,JC450892,2019-09-27T22:37:00Z,0486,BATTERY,08B,Simple Battery (index),"065XX N WASHTENAW AVE, CHICAGO IL"
11210326,JB124777,2018-01-22T06:17:00Z,1330,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"040XX W ROOSEVELT RD, CHICAGO IL"
11732187,JC317845,2019-06-23T04:52:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"035XX S WESTERN BLVD, CHICAGO IL"
12465157,JE351744,2021-08-27T16:32:00Z,0454,BATTERY,08B,Simple Battery (index),"009XX N RUSH ST, CHICAGO IL"
11480070,JB480078,2018-10-18T14:20:00Z,0820,THEFT,06,Larceny (index),"028XX N BROADWAY, CHICAGO IL"
11178209,JA549784,2017-12-15T11:08:00Z,2027,NARCOTICS,18,Drug Abuse,"044XX N CICERO AVE, CHICAGO IL"
10929884,JA245212,2017-04-30T19:04:00Z,0486,BATTERY,08B,Simple Battery (index),"048XX W MONROE ST, CHICAGO IL"
11110660,JA460643,2017-10-06T16:55:00Z,1350,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"014XX S HOMAN AVE, CHICAGO IL"
11839648,JC446963,2019-09-24T22:50:00Z,0486,BATTERY,08B,Simple Battery (index),"013XX W 64TH ST, CHICAGO IL"
25145,JD248810,2020-05-31T21:40:00Z,0110,HOMICIDE,01A,Homicide (index),"059XX S CARPENTER ST, CHICAGO IL"
